,PB1109.SHF,PB1110.SHF,PB1111.SHF,PB1112.SHF,PB1201.SHF,PB1202.SHF,PB1203.SHF,PB1204.SHF,PB1205.SHF,PB1206.SHF,PB1207.SHF,PB1208.SHF,PB1209.SHF,PB1210.SHF,PB1211.SHF,PB1212.SHF,PB1301.SHF,PB1302.SHF,PB1303.SHF,PB1304.SHF,PB1305.SHF,PB1306.SHF,PB1307.SHF,PB1308.SHF,PB1309.SHF,PB1310.SHF,PB1311.SHF,PB1312.SHF,PB1401.SHF,PB1402.SHF,PB1403.SHF,PB1404.SHF,PB1405.SHF,PB1406.SHF,PB1407.SHF,PB1408.SHF,PB1409.SHF,PB1410.SHF,PB1411.SHF,PB1412.SHF,PB1501.SHF,PB1502.SHF,PB1503.SHF,PB1504.SHF,PB1505.SHF,PB1506.SHF,PB1507.SHF,PB1508.SHF,PB1509.SHF,PB1510.SHF,PB1511.SHF,PB1512.SHF,PB1601.SHF,PB1602.SHF,PB1603.SHF,PB1604.SHF,PB1605.SHF,PB1606.SHF,PB1607.SHF,PB1608.SHF,PB1609.SHF,PB1610.SHF,PB1611.SHF,PB1612.SHF,PB1701.SHF,PB1702.SHF,PB1703.SHF,PB1704.SHF,PB1705.SHF,PB1706.SHF,PB1707.SHF,PB1708.SHF,PB1709.SHF,PB1710.SHF,PB1711.SHF,PB1712.SHF,PB1801.SHF,PB1802.SHF,PB1803.SHF,PB1804.SHF,PB1805.SHF,PB1806.SHF,PB1807.SHF,PB1808.SHF,PB1809.SHF,PB1810.SHF,PB1811.SHF,PB1812.SHF,PB1901.SHF,PB1902.SHF,PB1903.SHF,PB1904.SHF,WSet: quota exceeded.
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17715.0,17675.0,17645.0,17600.0,17485.0,,17385.0,17410.0,,,17400.0,,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17800.0,17750.0,17660.0,17540.0,17435.0,17410.0,17310.0,17305.0,17350.0,17360.0,17395.0,,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17840.0,17800.0,17660.0,17530.0,17650.0,17425.0,17470.0,17560.0,17355.0,17375.0,,17405.0,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18160.0,18050.0,17960.0,17765.0,17705.0,17615.0,17570.0,,,,,17480.0,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17890.0,17705.0,17570.0,17525.0,17425.0,17385.0,17305.0,17050.0,17315.0,17005.0,,17190.0,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17460.0,17440.0,17395.0,17275.0,17215.0,17185.0,17075.0,17045.0,16950.0,16965.0,,,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17750.0,17645.0,17485.0,17395.0,17255.0,17255.0,17220.0,17345.0,,17240.0,,17085.0,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17995.0,17750.0,17670.0,17545.0,17455.0,17490.0,,,17300.0,,,17140.0,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17610.0,17600.0,17490.0,17390.0,17375.0,17220.0,17325.0,,17260.0,17265.0,17270.0,17465.0,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18120.0,17950.0,17860.0,17785.0,17720.0,17675.0,17605.0,17540.0,17535.0,17510.0,,17495.0,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920.0,17950.0,17880.0,17810.0,17735.0,17610.0,17500.0,17520.0,,,,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17655.0,17865.0,17845.0,17795.0,17720.0,17655.0,17530.0,17510.0,17495.0,17465.0,17185.0,17270.0,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17820.0,17695.0,17640.0,17570.0,17660.0,17515.0,17450.0,17415.0,17310.0,17335.0,17335.0,17640.0,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760.0,17785.0,17765.0,17745.0,17750.0,17555.0,17660.0,17625.0,17605.0,17540.0,17460.0,17815.0,,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17560.0,17565.0,17525.0,17500.0,17450.0,17485.0,17335.0,17410.0,17350.0,17295.0,17305.0,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17425.0,17430.0,17480.0,17375.0,17365.0,17335.0,17300.0,17450.0,17210.0,17250.0,17210.0,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17410.0,17360.0,17310.0,17335.0,17325.0,17400.0,17355.0,17425.0,,,,16955.0,,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17560.0,17500.0,17515.0,17525.0,,17515.0,,17570.0,17515.0,17380.0,17345.0,17300.0,,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17415.0,17460.0,17440.0,17450.0,17425.0,17545.0,,,17465.0,17495.0,17490.0,17500.0,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17610.0,17660.0,17765.0,17690.0,17690.0,17695.0,17670.0,17985.0,17705.0,,17860.0,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17870.0,17910.0,18060.0,17830.0,17890.0,17835.0,17985.0,17750.0,17895.0,17875.0,17915.0,18020.0,,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18120.0,18185.0,18140.0,18030.0,17980.0,18050.0,18005.0,17980.0,18005.0,18030.0,18015.0,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18065.0,18135.0,18095.0,17990.0,18040.0,18020.0,18150.0,,17930.0,17840.0,17900.0,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18300.0,18350.0,18325.0,18265.0,18140.0,18190.0,,18125.0,,17980.0,,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18170.0,18185.0,18180.0,18110.0,18065.0,18030.0,,18005.0,,17980.0,17950.0,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500.0,18430.0,18475.0,18340.0,18345.0,18185.0,,,18395.0,18270.0,18170.0,18225.0,,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18450.0,18475.0,18435.0,18370.0,18375.0,18350.0,,18400.0,,,,18360.0,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18610.0,18670.0,18675.0,18585.0,18515.0,18450.0,18825.0,,18410.0,18370.0,18665.0,18695.0,,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19030.0,19010.0,19050.0,19030.0,19000.0,18955.0,,,,18840.0,18815.0,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18960.0,19010.0,18995.0,18935.0,18840.0,18745.0,19150.0,19200.0,19180.0,19020.0,18715.0,19320.0,,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19655.0,19585.0,19585.0,19445.0,19425.0,19335.0,19320.0,19310.0,19105.0,19275.0,19330.0,19270.0,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100.0,19410.0,19495.0,19365.0,19255.0,19100.0,18980.0,19055.0,18985.0,19045.0,19045.0,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19125.0,19090.0,19045.0,19030.0,19040.0,18985.0,18900.0,18970.0,18725.0,,18705.0,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100.0,19040.0,19005.0,18985.0,18900.0,18930.0,19045.0,19000.0,18985.0,18980.0,18850.0,18830.0,,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19300.0,19280.0,19200.0,19135.0,19110.0,19085.0,19185.0,18970.0,,,18970.0,18990.0,,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19550.0,19580.0,19575.0,19430.0,19410.0,19635.0,19310.0,19585.0,19610.0,19345.0,19590.0,19660.0,,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20095.0,19995.0,19920.0,19775.0,19755.0,19715.0,19680.0,19465.0,19615.0,19590.0,19595.0,19465.0,,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19775.0,19785.0,19750.0,19695.0,19595.0,19545.0,19660.0,19595.0,19700.0,19205.0,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19650.0,19600.0,19565.0,19510.0,19455.0,19345.0,19225.0,19340.0,19320.0,19210.0,18780.0,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19565.0,19420.0,19350.0,19335.0,19390.0,19270.0,19215.0,19320.0,19240.0,19400.0,19395.0,19560.0,,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19575.0,19500.0,19425.0,19295.0,19430.0,19180.0,19325.0,19270.0,19300.0,19275.0,19185.0,19255.0,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19330.0,19205.0,19190.0,19110.0,19210.0,19095.0,19000.0,19010.0,18975.0,18950.0,18815.0,18940.0,,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19585.0,19480.0,19380.0,19320.0,19300.0,19315.0,18890.0,18535.0,19090.0,18800.0,19110.0,18500.0,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19235.0,19100.0,18995.0,18800.0,18860.0,18650.0,,,18460.0,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19505.0,19375.0,19235.0,19140.0,18995.0,19055.0,18990.0,,18980.0,18970.0,18935.0,18830.0,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19585.0,19400.0,19260.0,19080.0,19040.0,20040.0,18965.0,18950.0,18910.0,18955.0,,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19515.0,19380.0,19255.0,19100.0,19260.0,18940.0,19095.0,19100.0,18880.0,18890.0,18935.0,,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19725.0,19425.0,19300.0,19205.0,19110.0,19155.0,19240.0,19170.0,19100.0,19115.0,18995.0,19175.0,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19815.0,19550.0,19400.0,19270.0,19140.0,19100.0,19015.0,19025.0,19045.0,18925.0,,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19690.0,19385.0,19200.0,19115.0,18950.0,18490.0,18500.0,18785.0,18545.0,18700.0,18670.0,18535.0,,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19465.0,19020.0,18840.0,18710.0,18640.0,18545.0,18535.0,18555.0,18370.0,18480.0,18370.0,18195.0,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19395.0,18975.0,18600.0,18530.0,18135.0,18330.0,18275.0,,18170.0,18200.0,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18850.0,18860.0,18460.0,18220.0,18060.0,17830.0,17700.0,17700.0,17850.0,17715.0,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,18785.0,18450.0,18205.0,17965.0,18005.0,,,17640.0,,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18995.0,18565.0,18130.0,17905.0,18105.0,17965.0,17700.0,17700.0,17660.0,17685.0,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20515.0,19580.0,18925.0,18660.0,18270.0,18055.0,18200.0,,17800.0,,,17700.0,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19850.0,19985.0,19300.0,18885.0,18745.0,18305.0,18560.0,,17730.0,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19975.0,19255.0,18845.0,18530.0,18495.0,18120.0,18425.0,18150.0,18200.0,18200.0,17895.0,,,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20330.0,19820.0,19300.0,19105.0,19040.0,18640.0,18535.0,18520.0,18410.0,18460.0,18660.0,18590.0,,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20645.0,20010.0,19535.0,19285.0,18950.0,18895.0,18545.0,18490.0,18575.0,,18540.0,18700.0,,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21150.0,20650.0,20180.0,19920.0,19585.0,19335.0,19495.0,19500.0,18920.0,18805.0,,19310.0,,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21375.0,20845.0,20305.0,20200.0,19975.0,19065.0,19200.0,18875.0,18595.0,18615.0,18715.0,18495.0,,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21175.0,20500.0,19960.0,19700.0,19630.0,19300.0,18985.0,18760.0,18850.0,,,18350.0,,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21430.0,20680.0,20250.0,19875.0,19745.0,19500.0,19385.0,18940.0,18905.0,18675.0,,18520.0,,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21490.0,20660.0,20230.0,19975.0,19725.0,19605.0,19065.0,19050.0,18800.0,19130.0,,18805.0,,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21425.0,20590.0,20225.0,19955.0,19850.0,19660.0,19060.0,19305.0,19175.0,18855.0,19085.0,,,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21570.0,20790.0,20345.0,19990.0,19950.0,19630.0,19565.0,19375.0,19365.0,19195.0,,19440.0,,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,21220.0,20660.0,20335.0,20090.0,20205.0,,19655.0,19680.0,19445.0,19460.0,19450.0,,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21755.0,21110.0,20720.0,20395.0,20085.0,19590.0,19555.0,19510.0,19485.0,,,,,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21620.0,20720.0,20310.0,19955.0,20075.0,19845.0,19555.0,19450.0,19440.0,19310.0,19325.0,,,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21300.0,20720.0,20325.0,20085.0,19685.0,19760.0,19555.0,19605.0,19495.0,19260.0,19225.0,,,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21150.0,20740.0,20395.0,20185.0,20080.0,20010.0,19875.0,19675.0,19530.0,19515.0,19430.0,19375.0,,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20800.0,20685.0,20285.0,20070.0,19895.0,19975.0,,19620.0,19645.0,19785.0,,19575.0,,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20550.0,20495.0,20295.0,20220.0,20200.0,20080.0,20050.0,19920.0,19950.0,,19405.0,19585.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20275.0,20090.0,20010.0,19915.0,19855.0,19300.0,19645.0,19450.0,19420.0,19515.0,19375.0,19230.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19755.0,19405.0,19240.0,19145.0,19130.0,19195.0,19145.0,19175.0,19150.0,19280.0,,19195.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19360.0,19195.0,19095.0,19080.0,18825.0,18830.0,18995.0,18965.0,18850.0,18990.0,18860.0,18865.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19450.0,19185.0,19160.0,19105.0,,,19070.0,,19135.0,18900.0,18925.0,19200.0,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530.0,19220.0,19190.0,19205.0,19340.0,,19125.0,19245.0,19210.0,19205.0,,19135.0,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19580.0,19375.0,19255.0,19255.0,19145.0,19105.0,19120.0,19120.0,19155.0,,,18955.0,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19280.0,19090.0,19040.0,19020.0,19095.0,19105.0,19280.0,,,19085.0,,19055.0,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19245.0,19110.0,19100.0,19055.0,19015.0,19000.0,19055.0,18805.0,18905.0,,18760.0,18815.0,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18855.0,18635.0,18660.0,18535.0,18590.0,,18630.0,18570.0,18555.0,18600.0,18610.0,18605.0,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18290.0,18255.0,18290.0,18295.0,18345.0,18270.0,18350.0,18315.0,18500.0,,18500.0,18500.0,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18650.0,18540.0,18595.0,18590.0,18550.0,18525.0,18560.0,18610.0,18960.0,,18890.0,19100.0,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18675.0,18755.0,18810.0,18795.0,18830.0,18765.0,18695.0,18815.0,18835.0,18745.0,,,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18590.0,18730.0,18740.0,18745.0,18770.0,,18865.0,18855.0,,18700.0,18835.0,18650.0,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18575.0,18670.0,18750.0,18740.0,18700.0,18715.0,18770.0,18800.0,18820.0,,,18875.0,,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18750.0,18850.0,18910.0,18995.0,19075.0,19110.0,19080.0,19085.0,,19145.0,,19055.0,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18845.0,18835.0,18825.0,18885.0,18910.0,18980.0,19095.0,,,19000.0,,,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18755.0,18825.0,18905.0,18970.0,18880.0,,18975.0,,,19000.0,,,,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18765.0,18935.0,18950.0,18940.0,19060.0,19100.0,19025.0,19395.0,,19325.0,19240.0,,,,,,,,
