,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF
2017-09-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,260.0,50.0,641944.0,8952.0,8.0,134.0,,,24022.0,870.0,10766.0,24.0,1260.0,268.0,,,,
2017-09-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,168.0,52.0,622062.0,8082.0,8.0,134.0,,,24204.0,866.0,10662.0,24.0,1292.0,316.0,,,,
2017-09-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,88.0,56.0,605014.0,7650.0,8.0,136.0,,,24888.0,870.0,10766.0,24.0,1284.0,308.0,,,,
2017-09-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,86.0,46.0,571860.0,5828.0,4.0,132.0,,,24088.0,870.0,10856.0,20.0,1098.0,268.0,,,,
2017-09-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,86.0,42.0,541504.0,5452.0,4.0,130.0,,,26366.0,872.0,10828.0,20.0,1082.0,270.0,,,,
2017-10-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,86.0,36.0,583004.0,6850.0,2.0,128.0,,,29100.0,880.0,10956.0,22.0,1114.0,288.0,,,,
2017-10-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,86.0,38.0,580444.0,7384.0,2.0,122.0,,,36500.0,940.0,11086.0,18.0,1128.0,282.0,,,,
2017-10-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,570994.0,7822.0,2.0,122.0,,,37398.0,932.0,11034.0,14.0,1162.0,324.0,,,,
2017-10-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,553736.0,7714.0,2.0,118.0,,,34272.0,870.0,10936.0,14.0,1174.0,318.0,,,,
2017-10-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,558688.0,7640.0,2.0,120.0,,,34444.0,834.0,10810.0,14.0,1178.0,338.0,,,,
2017-10-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,577828.0,7508.0,4.0,122.0,,,37004.0,868.0,10796.0,12.0,1208.0,358.0,,,,
2017-10-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,549306.0,7380.0,4.0,122.0,0.0,,37468.0,874.0,11726.0,12.0,1202.0,366.0,,,,
2017-10-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,36.0,541856.0,7634.0,4.0,116.0,0.0,,38998.0,872.0,11430.0,12.0,1188.0,370.0,,,,
2017-10-19,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,36.0,554356.0,8270.0,6.0,118.0,0.0,,45916.0,918.0,11070.0,12.0,1182.0,364.0,,,,
2017-10-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,36.0,526038.0,7792.0,6.0,118.0,0.0,,47210.0,904.0,10896.0,12.0,1182.0,360.0,,,,
2017-10-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,36.0,503974.0,7612.0,6.0,118.0,0.0,,49778.0,888.0,10892.0,12.0,1184.0,388.0,,,,
2017-10-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,36.0,488982.0,7398.0,6.0,114.0,4.0,,54342.0,886.0,10896.0,12.0,1200.0,396.0,,,,
2017-10-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,36.0,436066.0,6976.0,4.0,120.0,4.0,,59894.0,880.0,10832.0,16.0,1226.0,430.0,,,,
2017-10-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,434734.0,7330.0,4.0,118.0,4.0,,62944.0,886.0,10850.0,28.0,1232.0,436.0,,,,
2017-10-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,38.0,403804.0,7516.0,6.0,118.0,4.0,,66614.0,898.0,10702.0,46.0,1242.0,470.0,,,,
2017-10-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,426504.0,7712.0,6.0,118.0,4.0,,83384.0,886.0,11428.0,50.0,1250.0,482.0,,,,
2017-10-31,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,410890.0,8462.0,6.0,136.0,4.0,,99744.0,878.0,11574.0,20.0,1218.0,474.0,,,,
2017-11-01,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,401040.0,7408.0,8.0,142.0,4.0,,113976.0,878.0,11628.0,18.0,1236.0,476.0,,,,
2017-11-02,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,381964.0,7244.0,8.0,138.0,4.0,,117326.0,874.0,11608.0,18.0,1228.0,490.0,,,,
2017-11-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,367404.0,6824.0,8.0,130.0,4.0,,132360.0,876.0,11736.0,18.0,1392.0,572.0,,,,
2017-11-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,364626.0,6950.0,8.0,130.0,6.0,,145124.0,862.0,11766.0,18.0,1452.0,622.0,,,,
2017-11-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,349334.0,7888.0,8.0,130.0,6.0,,170266.0,846.0,11848.0,18.0,1516.0,664.0,,,,
2017-11-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,320766.0,7660.0,8.0,126.0,6.0,,175988.0,852.0,11918.0,18.0,1530.0,662.0,,,,
2017-11-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,56.0,309644.0,7860.0,8.0,124.0,8.0,,185724.0,842.0,12002.0,18.0,1584.0,658.0,,,,
2017-11-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,301732.0,8396.0,8.0,122.0,8.0,,186980.0,844.0,12062.0,18.0,1600.0,654.0,,,,
2017-11-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,299184.0,10082.0,8.0,96.0,8.0,,196674.0,838.0,12084.0,18.0,1616.0,670.0,,,,
2017-11-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,278350.0,10446.0,8.0,80.0,8.0,,198348.0,834.0,12080.0,18.0,1620.0,694.0,,,,
2017-11-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,230512.0,9952.0,8.0,98.0,8.0,,188396.0,826.0,11662.0,16.0,1398.0,502.0,,,,
2017-11-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,217896.0,10310.0,6.0,118.0,8.0,0.0,185848.0,848.0,11496.0,16.0,1378.0,502.0,,,,
2017-11-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,209616.0,10118.0,6.0,116.0,10.0,24.0,188604.0,822.0,11396.0,16.0,1374.0,496.0,,,,
2017-11-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,189652.0,11506.0,18.0,114.0,10.0,42.0,193658.0,812.0,11364.0,16.0,1404.0,492.0,,,,
2017-11-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,166558.0,11926.0,18.0,110.0,10.0,44.0,196704.0,810.0,11364.0,18.0,1420.0,502.0,,,,
2017-11-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,149742.0,13338.0,18.0,100.0,10.0,44.0,217288.0,796.0,11472.0,20.0,1450.0,534.0,,,,
2017-11-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,114356.0,14800.0,20.0,96.0,10.0,82.0,259840.0,796.0,11916.0,20.0,1488.0,604.0,,,,
2017-11-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,101048.0,14728.0,20.0,98.0,10.0,96.0,277066.0,788.0,11962.0,20.0,1532.0,626.0,,,,
2017-11-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,83300.0,13952.0,20.0,100.0,6.0,102.0,305088.0,840.0,12330.0,20.0,1514.0,628.0,,,,
2017-11-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,70464.0,14048.0,20.0,100.0,4.0,76.0,307868.0,850.0,12724.0,20.0,1516.0,638.0,,,,
2017-11-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,62188.0,13820.0,20.0,100.0,4.0,106.0,313952.0,852.0,12704.0,18.0,1550.0,652.0,,,,
2017-11-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,50078.0,13298.0,20.0,96.0,4.0,134.0,315686.0,892.0,13170.0,18.0,1552.0,620.0,,,,
2017-12-01,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,44032.0,13830.0,18.0,88.0,4.0,128.0,337762.0,884.0,13884.0,18.0,1576.0,698.0,,,,
2017-12-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,41230.0,14490.0,18.0,104.0,4.0,216.0,360486.0,880.0,13998.0,18.0,1546.0,726.0,,,,
2017-12-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,37248.0,13802.0,18.0,96.0,12.0,232.0,370620.0,886.0,14432.0,18.0,1538.0,736.0,,,,
2017-12-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,33090.0,13786.0,18.0,98.0,12.0,202.0,399004.0,884.0,15512.0,18.0,1568.0,734.0,,,,
2017-12-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,27464.0,11144.0,16.0,98.0,12.0,212.0,328682.0,1000.0,13980.0,22.0,1408.0,608.0,,,,
2017-12-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,25984.0,11104.0,16.0,94.0,6.0,170.0,314768.0,994.0,13908.0,22.0,1378.0,596.0,,,,
2017-12-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,12722.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26416.0,0.0,8.0,8704.0,0.0,0.0,10000.0,7198.0,4.0,6.0,56.0,1776.0,29904.0,58.0,116.0,10538.0,370.0,562.0,22910.0,12402.0,400.0,1136.0,1060.0,6740.0,20992.0,14.0,162.0,23222.0,84.0,54.0,24250.0,12578.0,16.0,96.0,6.0,184.0,300042.0,970.0,14042.0,22.0,1370.0,604.0,,,,
