,C.DCE,M.DCE,index,c_standard,m_standard,index_standard,,C,M,,,,,"corr(c,index)","corr(m,index)","corr(c,m)"
2009/11/4,1737,2853,895.9322582,1.248741912,1.190237797,0.895932258,,1097.605152,2744.917927,,,,,,,
2009/11/5,1735,2853,895.2402035,1.247304098,1.190237797,0.895240203,,1096.341358,2744.917927,,,,,,,
2009/11/6,1734,2851,894.6874584,1.246585191,1.189403421,0.894687458,,1095.709461,2742.993694,,,,,,,
2009/11/9,1733,2851,894.3414311,1.245866283,1.189403421,0.894341431,,1095.077564,2742.993694,,,,,,,
2009/11/10,1740,2858,897.4871344,1.250898634,1.192323738,0.897487134,,1099.500843,2749.728508,,,,,,,
2009/11/11,1754,2880,904.6054116,1.260963336,1.201501877,0.904605412,,1108.347402,2770.895068,,,,,,,
2009/11/12,1751,2903,905.9445825,1.258806614,1.211097205,0.905944582,,1106.451711,2793.023744,,,,,,,
2009/11/13,1758,2926,910.744027,1.263838965,1.220692532,0.910744027,,1110.87499,2815.15242,,,,,,,
2009/11/16,1763,2928,912.6808815,1.267433501,1.221526909,0.912680881,,1114.034475,2817.076652,,,,,,,
2009/11/17,1763,2933,913.1976756,1.267433501,1.223612849,0.913197676,,1114.034475,2821.887234,,,,,,,
2009/11/18,1762,2950,914.6087482,1.266714594,1.230705048,0.914608748,,1113.402578,2838.243212,,,,,,,
2009/11/19,1767,2968,918.1993439,1.27030913,1.238214435,0.918199344,,1116.562063,2855.561306,,,,,,,
2009/11/20,1766,3001,921.2641577,1.269590223,1.251981644,0.921264158,,1115.930166,2883.931048,,,,,,,
2009/11/23,1778,3020,928.484494,1.27821711,1.259908219,0.928484494,,1123.512931,2911.322524,,,,,,,
2009/11/24,1780,3019.8,930.2971994,1.279654925,1.259824781,0.930297199,,1124.776725,2911.322524,,,,,,,
2009/11/25,1777,3013,930.0643765,1.277498203,1.256987902,0.930064377,,1122.881034,2914.257325,,,,,,,
2009/11/26,1787,3020.6,936.1030569,1.284687275,1.260158531,0.936103057,,1129.200004,2939.692266,,,,,,,
2009/11/27,1772,2940,924.1025485,1.273903666,1.226533166,0.924102548,,1119.721549,2876.104913,,,,,,,
2009/11/30,1781,2997,933.17765,1.280373832,1.250312891,0.93317765,,1125.408622,2931.86613,,,,,,,
2009/12/1,1787,3020,937.6653873,1.284687275,1.259908219,0.937665387,,1129.200004,2954.366271,,,,,,,
2009/12/2,1786,3020,937.3166933,1.283968368,1.259908219,0.937316693,,1128.568107,2954.366271,,,,,,,
2009/12/3,1785,3006,935.5098242,1.283249461,1.254067584,0.935509824,,1127.93621,2940.670533,,,,,,,
2009/12/4,1781,3020,935.5732232,1.280373832,1.259908219,0.935573223,,1125.408622,2954.366271,,,,,,,
2009/12/7,1786,3067,942.211995,1.283968368,1.279516062,0.942211995,,1128.568107,3000.344819,,,,,,,
2009/12/8,1788,3060,942.1802955,1.285406183,1.276595745,0.942180296,,1129.831901,2993.49695,,,,,,,
2009/12/9,1790,2999,936.5242068,1.286843997,1.251147267,0.936524207,,1131.095695,2933.822664,,,,,,,
2009/12/10,1795,2951,933.2682198,1.290438533,1.231122236,0.93326822,,1134.25518,2886.865849,,,,,,,
2009/12/11,1794,2953,933.1278365,1.289719626,1.231956612,0.933127837,,1133.623283,2888.822383,,,,,,,
2009/12/14,1792,2927,929.7224092,1.288281812,1.22110972,0.929722409,,1132.359489,2863.387442,,,,,,,
2009/12/15,1795,2976,935.8721037,1.290438533,1.24155194,0.935872104,,1134.25518,2911.322524,,,,,,,
2009/12/16,1798,2999,939.313759,1.292595255,1.251147267,0.939313759,,1136.150872,2933.822664,,,,,,,
2009/12/17,1798,3009,940.3553126,1.292595255,1.255319149,0.940355313,,1136.150872,2943.605334,,,,,,,
2009/12/18,1793,2954,932.8832979,1.289000719,1.232373801,0.932883298,,1132.991386,2889.80065,,,,,,,
2009/12/21,1793,2961,933.6123854,1.289000719,1.235294118,0.933612385,,1132.991386,2896.648519,,,,,,,
2009/12/22,1790,2956,932.0455265,1.286843997,1.233208177,0.932045527,,1131.095695,2891.757184,,,,,,,
2009/12/23,1784,2942,928.4951874,1.282530554,1.227367543,0.928495187,,1127.304313,2878.061446,,,,,,,
2009/12/24,1785,2966,931.34361,1.283249461,1.237380058,0.93134361,,1127.93621,2901.539854,,,,,,,
2009/12/25,1785,2974,932.1768528,1.283249461,1.240717564,0.932176853,,1127.93621,2909.36599,,,,,,,
2009/12/28,1796,2997,938.4080602,1.291157441,1.250312891,0.93840806,,1134.887077,2931.86613,,,,,,,
2009/12/29,1801,3009,941.4013946,1.294751977,1.255319149,0.941401395,,1137.317242,2943.605334,,,,,,,
2009/12/30,1811.2,2991,938.148929,1.302084831,1.247809762,0.938148929,,1134.887077,2925.996528,,,,,,,
2009/12/31,1827.4,3009,940.6942915,1.313731129,1.255319149,0.940694292,,1136.10216,2943.605334,,,,,,,
2010/1/4,1857.6,3038,949.1601309,1.335442128,1.267417605,0.949160131,,1148.252985,2971.975076,,,,,,,
2010/1/5,1879.4,3040,951.2751216,1.351114306,1.268251982,0.951275122,,1151.290692,2973.93161,,,,,,,
2010/1/6,1905,3058,956.4935048,1.369518332,1.275761368,0.956493505,,1157.366104,2991.540416,,,,,,,
2010/1/7,1903,3016,951.5571964,1.368080518,1.258239466,0.951557196,,1156.151022,2950.453203,,,,,,,
2010/1/8,1915,2960,949.9528961,1.376707405,1.234876929,0.949952896,,1163.441517,2895.670252,,,,,,,
2010/1/11,1925,2989,956.2863562,1.383896477,1.246975386,0.956286356,,1169.516929,2924.039994,,,,,,,
2010/1/12,1913,2956,948.8686712,1.37526959,1.233208177,0.948868671,,1162.226434,2891.757184,,,,,,,
2010/1/13,1889,2878,932.8168539,1.358015816,1.200667501,0.932816854,,1147.645444,2815.45236,,,,,,,
2010/1/14,1897,2888,936.5455297,1.363767074,1.204839383,0.93654553,,1152.505774,2825.23503,,,,,,,
2010/1/15,1893,2892,935.5935274,1.360891445,1.206508135,0.935593527,,1150.075609,2829.148098,,,,,,,
2010/1/18,1894,2900,936.7438636,1.361610352,1.20984564,0.936743864,,1150.68315,2836.974233,,,,,,,
2010/1/19,1898,2913,939.4191665,1.364485981,1.215269086,0.939419166,,1153.113315,2849.691704,,,,,,,
2010/1/20,1892,2882,934.24045,1.360172538,1.202336254,0.93424045,,1149.468068,2819.365428,,,,,,,
2010/1/21,1892,2872,933.2267438,1.360172538,1.198164372,0.933226744,,1149.468068,2809.582758,,,,,,,
2010/1/22,1879,2863,927.9025825,1.350826743,1.194409679,0.927902583,,1141.570031,2800.778355,,,,,,,
2010/1/25,1871,2874,926.3026897,1.345075485,1.198998748,0.92630269,,1136.709701,2811.539292,,,,,,,
2010/1/26,1863,2854,921.5603076,1.339324227,1.190654985,0.921560308,,1131.849371,2791.973952,,,,,,,
2010/1/27,1860,2854,920.542194,1.337167505,1.190654985,0.920542194,,1130.026747,2791.973952,,,,,,,
2010/1/28,1849,2813,912.6529153,1.329259526,1.173550271,0.912652915,,1123.343793,2751.865006,,,,,,,
2010/1/29,1850,2803,911.9785803,1.329978433,1.16937839,0.91197858,,1123.951335,2742.082337,,,,,,,
2010/2/1,1847,2737,904.2700058,1.327821711,1.141843972,0.904270006,,1122.128711,2677.516716,,,,,,,
2010/2/2,1847,2709,901.4316284,1.327821711,1.130162703,0.901431628,,1122.128711,2650.125241,,,,,,,
2010/2/3,1859,2725,907.1260128,1.336448598,1.136837714,0.907126013,,1129.419206,2665.777512,,,,,,,
2010/2/4,1849,2712,902.4144827,1.329259526,1.131414268,0.902414483,,1123.343793,2653.060042,,,,,,,
2010/2/5,1847,2724,902.9521877,1.327821711,1.136420526,0.902952188,,1122.128711,2664.799245,,,,,,,
2010/2/8,1850,2752,906.8086787,1.329978433,1.148101794,0.906808679,,1123.951335,2692.190721,,,,,,,
2010/2/9,1847,2752,905.7905651,1.327821711,1.148101794,0.905790565,,1122.128711,2692.190721,,,,,,,
2010/2/10,1852,2743,906.5750855,1.331416247,1.144347101,0.906575086,,1125.166417,2683.386318,,,,,,,
2010/2/11,1857,2781,912.1240251,1.335010784,1.16020025,0.912124025,,1128.204124,2720.560463,,,,,,,
2010/2/12,1857,2777,911.7185427,1.335010784,1.158531498,0.911718543,,1128.204124,2716.647395,,,,,,,
2010/2/22,1864,2803,916.7297772,1.340043134,1.16937839,0.916729777,,1132.456912,2742.082337,,,,,,,
2010/2/23,1872,2852,924.4119073,1.345794393,1.189820609,0.924411907,,1137.317242,2790.017419,,,,,,,
2010/2/24,1873,2854,924.9540197,1.3465133,1.190654985,0.92495402,,1137.924784,2791.973952,,,,,,,
2010/2/25,1873,2840,923.534831,1.3465133,1.184814351,0.923534831,,1137.924784,2778.278215,,,,,,,
2010/2/26,1870,2816,920.0838225,1.344356578,1.174801836,0.920083823,,1136.10216,2754.799807,,,,,,,
2010/3/1,1877,2845,925.399169,1.349388929,1.186900292,0.925399169,,1140.354949,2783.16955,,,,,,,
2010/3/2,1872,2835,922.6886067,1.345794393,1.182728411,0.922688607,,1137.317242,2773.38688,,,,,,,
2010/3/3,1872,2833,922.4858655,1.345794393,1.181894034,0.922485865,,1137.317242,2771.430346,,,,,,,
2010/3/4,1866,2798,916.9016665,1.341480949,1.167292449,0.916901667,,1133.671995,2737.191002,,,,,,,
2010/3/5,1858,2766,910.942837,1.335729691,1.153942428,0.910942837,,1128.811665,2705.886459,,,,,,,
2010/3/8,1865,2785,915.2444773,1.340762042,1.161869003,0.915244477,,1133.064454,2724.473531,,,,,,,
2010/3/9,1869,2792,917.3115564,1.343637671,1.16478932,0.917311556,,1135.494619,2731.3214,,,,,,,
2010/3/10,1871,2789,917.686187,1.345075485,1.163537756,0.917686187,,1136.709701,2728.386599,,,,,,,
2010/3/11,1872,2788,917.9241876,1.345794393,1.163120567,0.917924188,,1137.317242,2727.408332,,,,,,,
2010/3/12,1876,2749,915.3282182,1.348670022,1.146850229,0.915328218,,1139.747408,2689.25592,,,,,,,
2010/3/15,1890,2745,919.6739326,1.358734723,1.145181477,0.919673933,,1148.252985,2685.342852,,,,,,,
2010/3/16,1893,2774,923.6317942,1.360891445,1.157279933,0.923631794,,1150.075609,2713.712594,,,,,,,
2010/3/17,1898,2800,927.9642864,1.364485981,1.168126825,0.927964286,,1153.113315,2739.147536,,,,,,,
2010/3/18,1894,2794,925.9985778,1.361610352,1.165623696,0.925998578,,1150.68315,2733.277934,,,,,,,
2010/3/19,1903,2826,932.2967785,1.368080518,1.178973717,0.932296779,,1156.151022,2764.582477,,,,,,,
2010/3/22,1911,2829,935.3158601,1.373831776,1.180225282,0.93531586,,1161.011352,2767.517278,,,,,,,
2010/3/23,1911,2833,935.7213425,1.373831776,1.181894034,0.935721343,,1161.011352,2771.430346,,,,,,,
2010/3/24,1906,2815,932.1998153,1.370237239,1.174384647,0.932199815,,1157.973645,2753.82154,,,,,,,
2010/3/25,1910,2822,934.2668945,1.373112868,1.177304965,0.934266895,,1160.40381,2760.669409,,,,,,,
2010/3/26,1915,2805,934.24045,1.376707405,1.170212766,0.93424045,,1163.441517,2744.038871,,,,,,,
2010/3/29,1930,2828,941.6625424,1.387491014,1.179808093,0.941662542,,1172.554636,2766.539011,,,,,,,
2010/3/30,1935,2849,945.4881814,1.39108555,1.188569045,0.945488181,,1175.592342,2787.082618,,,,,,,
2010/3/31,1931,2851,944.3334378,1.388209921,1.189403421,0.944333438,,1173.162177,2789.039152,,,,,,,
2010/4/1,1932,2813,940.8207255,1.388928828,1.173550271,0.940820725,,1173.769718,2751.865006,,,,,,,
2010/4/2,1931,2824,941.5964311,1.388209921,1.178139341,0.941596431,,1173.162177,2762.625943,,,,,,,
2010/4/6,1940,2828,945.0562544,1.394680086,1.179808093,0.945056254,,1178.630048,2766.539011,,,,,,,
2010/4/7,1931,2833,942.5087667,1.388209921,1.181894034,0.942508767,,1173.162177,2771.430346,,,,,,,
2010/4/8,1912,2835,936.263455,1.374550683,1.182728411,0.936263455,,1161.618893,2773.38688,,,,,,,
2010/4/9,1905,2827,933.0768916,1.369518332,1.179390905,0.933076892,,1157.366104,2765.560744,,,,,,,
2010/4/12,1901,2844,933.4427073,1.366642703,1.186483104,0.933442707,,1154.935939,2782.191283,,,,,,,
2010/4/13,1908,2844,935.8183057,1.371675054,1.186483104,0.935818306,,1159.188728,2782.191283,,,,,,,
2010/4/14,1914,2867,940.1860572,1.375988497,1.196078431,0.940186057,,1162.833975,2804.691423,,,,,,,
2010/4/15,1912,2863,939.1018323,1.374550683,1.194409679,0.939101832,,1161.618893,2800.778355,,,,,,,
2010/4/16,1913,2882,941.3672453,1.37526959,1.202336254,0.941367245,,1162.226434,2819.365428,,,,,,,
2010/4/19,1921,2866,942.4602851,1.381020848,1.195661243,0.942460285,,1167.086764,2803.713156,,,,,,,
2010/4/20,1927,2884,946.3211835,1.385334292,1.20317063,0.946321183,,1170.732012,2821.321962,,,,,,,
2010/4/21,1925,2889,946.1492942,1.383896477,1.205256571,0.946149294,,1169.516929,2826.213297,,,,,,,
2010/4/22,1925,2890,946.2506648,1.383896477,1.205673759,0.946250665,,1169.516929,2827.191564,,,,,,,
2010/4/23,1926,2911,948.718819,1.384615385,1.21443471,0.948718819,,1170.124471,2847.73517,,,,,,,
2010/4/26,1920,2926,948.2031511,1.380301941,1.220692532,0.948203151,,1166.479223,2862.409175,,,,,,,
2010/4/27,1926,2915,949.1243015,1.384615385,1.216103463,0.949124301,,1170.124471,2851.648238,,,,,,,
2010/4/28,1929,2891,947.7095202,1.386772106,1.206090947,0.94770952,,1171.947094,2828.169831,,,,,,,
2010/4/29,1918,2901,944.9901431,1.378864127,1.210262829,0.944990143,,1165.264141,2837.9525,,,,,,,
2010/4/30,1919,2902,945.430885,1.379583034,1.210680017,0.945430885,,1165.871682,2838.930767,,,,,,,
2010/5/4,1920,2900,945.5675149,1.380301941,1.20984564,0.945567515,,1166.479223,2847.707949,,,,,,,
2010/5/5,1926,2913.2,948.5350793,1.384615385,1.215352524,0.948535079,,1170.124471,2857.460374,,,,,,,
2010/5/6,1928,2893.8,946.8229778,1.386053199,1.207259074,0.946822978,,1171.339553,2832.10407,,,,,,,
2010/5/7,1925,2853,941.331102,1.383896477,1.190237797,0.941331102,,1169.516929,2788.21816,,,,,,,
2010/5/10,1940,2880.8,948.9237807,1.394680086,1.201835628,0.948923781,,1178.630048,2813.574464,,,,,,,
2010/5/11,1943,2888,950.2433493,1.396836808,1.204839383,0.950243349,,1180.452672,2816.500191,,,,,,,
2010/5/12,1944,2909,952.7065441,1.397555715,1.213600334,0.952706544,,1181.060213,2836.980282,,,,,,,
2010/5/13,1936,2910,950.0981968,1.391804457,1.214017522,0.950098197,,1176.199883,2837.955525,,,,,,,
2010/5/14,1941,2893,950.0718054,1.395398994,1.206925323,0.950071805,,1179.23759,2821.376403,,,,,,,
2010/5/17,1930,2842,941.1867101,1.387491014,1.185648728,0.94118671,,1172.554636,2771.639038,,,,,,,
2010/5/18,1944,2856,947.344697,1.397555715,1.191489362,0.947344697,,1181.060213,2785.292433,,,,,,,
2010/5/19,1955,2840,949.4516082,1.405463695,1.184814351,0.949451608,,1187.743167,2769.688554,,,,,,,
2010/5/20,1972,2847,955.9174944,1.417685119,1.187734668,0.955917494,,1198.071369,2776.515251,,,,,,,
2010/5/21,1973,2837,955.2445144,1.418404026,1.183562787,0.955244514,,1198.67891,2766.762826,,,,,,,
2010/5/24,1973,2851,956.6608513,1.418404026,1.189403421,0.956660851,,1198.67891,2780.41622,,,,,,,
2010/5/25,1960,2830,950.1333853,1.409058231,1.18064247,0.950133385,,1190.780874,2759.936129,,,,,,,
2010/5/26,1960,2831,950.2345522,1.409058231,1.181059658,0.950234552,,1190.780874,2760.911372,,,,,,,
2010/5/27,1959,2831,949.8958629,1.408339324,1.181059658,0.949895863,,1190.173332,2760.911372,,,,,,,
2010/5/28,1943,2835,944.8815022,1.396836808,1.182728411,0.944881502,,1180.452672,2764.812341,,,,,,,
2010/5/31,1941,2802,940.8656151,1.395398994,1.168961202,0.940865615,,1179.23759,2732.629341,,,,,,,
2010/6/1,1943,2795,940.8348251,1.396836808,1.166040884,0.940834825,,1180.452672,2725.802643,,,,,,,
2010/6/2,1931,2794,936.6693869,1.388209921,1.165623696,0.936669387,,1173.162177,2724.827401,,,,,,,
2010/6/3,1928,2801,936.3614876,1.386053199,1.168544013,0.936361488,,1171.339553,2731.654098,,,,,,,
2010/6/4,1933,2818,939.7747717,1.389647735,1.175636212,0.939774772,,1174.377259,2748.23322,,,,,,,
2010/6/7,1928,2769,933.1241459,1.386053199,1.155193992,0.933124146,,1171.339553,2700.44634,,,,,,,
2010/6/8,1918,2772,930.0407539,1.378864127,1.156445557,0.930040754,,1165.264141,2703.372067,,,,,,,
2010/6/9,1908,2758,925.2375242,1.371675054,1.150604923,0.925237524,,1159.188728,2689.718673,,,,,,,
2010/6/10,1909,2767,926.4867158,1.372393961,1.154359616,0.926486716,,1159.796269,2698.495855,,,,,,,
2010/6/11,1916,2757,927.8458715,1.377426312,1.150187735,0.927845871,,1164.049058,2688.74343,,,,,,,
2010/6/17,1918,2777,930.5465885,1.378864127,1.158531498,0.930546589,,1165.264141,2708.248279,,,,,,,
2010/6/18,1909,2788,928.6112212,1.372393961,1.163120567,0.928611221,,1159.796269,2718.975946,,,,,,,
2010/6/21,1913,2837,934.9231578,1.37526959,1.183562787,0.934923158,,1168.616013,2766.762826,,,,,,,
2010/6/22,1912,2842,935.0903031,1.374550683,1.185648728,0.935090303,,1173.655866,2771.639038,,,,,,,
2010/6/23,1909,2846,934.478903,1.372393961,1.18731748,0.934478903,,1170.505958,2775.540008,,,,,,,
2010/6/24,1904.8,2844,936.3154944,1.369374551,1.186483104,0.936315494,,1174.285848,2773.589523,,,,,,,
2010/6/25,1904.4,2830,938.232472,1.369086988,1.18064247,0.938232472,,1183.105591,2759.936129,,,,,,,
2010/6/28,1889.2,2833,936.3484604,1.358159597,1.181894034,0.93634846,,1178.065738,2762.861856,,,,,,,
2010/6/29,1865,2830,931.0253837,1.340762042,1.18064247,0.931025384,,1167.356049,2759.936129,,,,,,,
2010/6/30,1853,2812,929.1702426,1.332135155,1.173133083,0.929170243,,1167.356049,2742.381765,,,,,,,
2010/7/1,1870,2812,935.0358939,1.344356578,1.173133083,0.935035894,,1178.065738,2742.381765,,,,,,,
2010/7/2,1873,2825,937.4108329,1.3465133,1.178556529,0.937410833,,1179.955683,2755.059917,,,,,,,
2010/7/5,1877,2825,938.7909861,1.349388929,1.178556529,0.938790986,,1182.47561,2755.059917,,,,,,,
2010/7/6,1879,2822,939.1718726,1.350826743,1.177304965,0.939171873,,1183.735573,2752.134189,,,,,,,
2010/7/7,1885,2831,942.169673,1.355140187,1.181059658,0.942169673,,1187.515463,2760.911372,,,,,,,
2010/7/8,1891,2867,947.9501849,1.35945363,1.196078431,0.947950185,,1191.295353,2796.0201,,,,,,,
2010/7/9,1902,2889,954.0130009,1.36736161,1.205256571,0.954013001,,1198.225152,2817.475434,,,,,,,
2010/7/12,1926,2898,963.2214908,1.384615385,1.209011264,0.963221491,,1213.344712,2826.252616,,,,,,,
2010/7/13,1912,2889,957.463384,1.374550683,1.205256571,0.957463384,,1204.524968,2817.475434,,,,,,,
2010/7/14,1906,2887,955.1870274,1.370237239,1.204422194,0.955187027,,1200.745078,2815.524949,,,,,,,
2010/7/15,1900,2903,954.7658118,1.365923796,1.211097205,0.954765812,,1196.965188,2831.128828,,,,,,,
2010/7/16,1918,2938,964.58372,1.378864127,1.22569879,0.96458372,,1208.304858,2865.262313,,,,,,,
2010/7/19,1925,2939,967.1020516,1.383896477,1.226115978,0.967102052,,1212.71473,2866.237556,,,,,,,
2010/7/20,1926,2925,966.0042024,1.384615385,1.220275344,0.966004202,,1213.344712,2851.528845,,,,,,,
2010/7/21,1932,2927.6,968.6937882,1.388928828,1.221360033,0.968693788,,1217.124602,2853.490006,,,,,,,
2010/7/22,1924,2918.2,965.4154409,1.38317757,1.217438465,0.965415441,,1212.084748,2845.64536,,,,,,,
2010/7/23,1928,2916,967.1278069,1.386053199,1.216520651,0.967127807,,1214.604675,2851.528845,,,,,,,
2010/7/26,1933,2922.6,969.9506464,1.389647735,1.219274093,0.969950646,,1217.754584,2862.315233,,,,,,,
2010/7/27,1931,2883,965.5405142,1.388209921,1.202753442,0.965540514,,1216.49462,2827.014326,,,,,,,
2010/7/28,1934,2888,967.0943897,1.390366643,1.204839383,0.96709439,,1218.384565,2831.917229,,,,,,,
2010/7/29,1935,2915,970.2290865,1.39108555,1.216103463,0.970229087,,1219.014547,2858.39291,,,,,,,
2010/7/30,1927,2949,970.9745875,1.385334292,1.23028786,0.970974588,,1213.974693,2891.732656,,,,,,,
2010/8/2,1950,3020,986.2618483,1.401869159,1.259908219,0.986261848,,1228.464272,2961.353889,,,,,,,
2010/8/3,1958,3009,987.8920702,1.407620417,1.255319149,0.98789207,,1233.504126,2950.567501,,,,,,,
2010/8/4,1965,3015,990.9324567,1.412652768,1.257822278,0.990932457,,1237.913997,2956.450986,,,,,,,
2010/8/5,1969,2994,990.146537,1.415528397,1.249061327,0.990146537,,1240.433924,2935.85879,,,,,,,
2010/8/6,1967,2985,988.525297,1.414090582,1.245306633,0.988525297,,1239.173961,2927.033563,,,,,,,
2010/8/9,1969,3034,994.2782291,1.415528397,1.265748853,0.994278229,,1240.433924,2975.08202,,,,,,,
2010/8/10,1967,3012,991.3141891,1.414090582,1.256570713,0.991314189,,1239.173961,2953.509243,,,,,,,
2010/8/11,1962,3009,989.2752889,1.410496046,1.255319149,0.989275289,,1236.024052,2950.567501,,,,,,,
2010/8/12,1961,3001,988.1031458,1.409777139,1.251981644,0.988103146,,1235.394071,2942.722855,,,,,,,
2010/8/13,1969,3041,995.0012752,1.415528397,1.26866917,0.995001275,,1240.433924,2981.946085,,,,,,,
2010/8/16,1992,3057,1004.607459,1.432063264,1.27534418,1.004607459,,1254.923503,2997.635378,,,,,,,
2010/8/17,1997,3037,1004.270637,1.4356578,1.267000417,1.004270637,,1258.073411,2978.023762,,,,,,,
2010/8/18,1995,3053,1005.231704,1.434219986,1.273675428,1.005231704,,1256.813448,2993.713054,,,,,,,
2010/8/19,1992,3023,1001.095521,1.432063264,1.261159783,1.001095521,,1254.923503,2964.295632,,,,,,,
2010/8/20,1983,2979,993.4384178,1.425593098,1.242803504,0.993438418,,1249.253667,2921.150078,,,,,,,
2010/8/23,1984,2981,993.990807,1.426312006,1.243637881,0.993990807,,1249.883649,2923.11124,,,,,,,
2010/8/24,1975,2982,990.9818574,1.41984184,1.244055069,0.990981857,,1244.213814,2924.091821,,,,,,,
2010/8/25,1962,2962,984.4205507,1.410496046,1.235711306,0.984420551,,1236.024052,2904.480206,,,,,,,
2010/8/26,1965,2967,985.9744262,1.412652768,1.237797247,0.985974426,,1237.913997,2909.383109,,,,,,,
2010/8/27,1974,2992,991.6689757,1.419122933,1.24822695,0.991668976,,1246.553477,2933.897628,,,,,,,
2010/8/30,1994,3026,998.8924306,1.433501078,1.262411348,0.998892431,,1257.661379,2967.237374,,,,,,,
2010/8/31,1987.8,2982,988.472835,1.429043853,1.244055069,0.988472835,,1245.936371,2924.091821,,,,,,,
2010/9/1,2001.8,2982,989.7046079,1.439108555,1.244055069,0.989704608,,1248.404794,2924.091821,,,,,,,
2010/9/2,2007.6,2983,988.1700709,1.443278217,1.244472257,0.988170071,,1245.936371,2925.072401,,,,,,,
2010/9/3,2016,3017,990.6000118,1.449317038,1.258656654,0.990600012,,1244.085054,2958.412147,,,,,,,
2010/9/6,2036,3055,1001.245887,1.463695183,1.274509804,1.001245887,,1256.427168,2995.674216,,,,,,,
2010/9/7,2037,3069,1003.005499,1.464414091,1.280350438,1.003005499,,1257.044273,3009.402347,,,,,,,
