,AG1209.SHF,AG1210.SHF,AG1211.SHF,AG1212.SHF,AG1301.SHF,AG1302.SHF,AG1303.SHF,AG1304.SHF,AG1305.SHF,AG1306.SHF,AG1307.SHF,AG1308.SHF,AG1309.SHF,AG1310.SHF,AG1311.SHF,AG1312.SHF,AG1401.SHF,AG1402.SHF,AG1403.SHF,AG1404.SHF,AG1405.SHF,AG1406.SHF,AG1407.SHF,AG1408.SHF,AG1409.SHF,AG1410.SHF,AG1411.SHF,AG1412.SHF,AG1501.SHF,AG1502.SHF,AG1503.SHF,AG1504.SHF,AG1505.SHF,AG1506.SHF,AG1507.SHF,AG1508.SHF,AG1509.SHF,AG1510.SHF,AG1511.SHF,AG1512.SHF,AG1601.SHF,AG1602.SHF,AG1603.SHF,AG1604.SHF,AG1605.SHF,AG1606.SHF,AG1607.SHF,AG1608.SHF,AG1609.SHF,AG1610.SHF,AG1611.SHF,AG1612.SHF,AG1701.SHF,AG1702.SHF,AG1703.SHF,AG1704.SHF,AG1705.SHF,AG1706.SHF,AG1707.SHF,AG1708.SHF,AG1709.SHF,AG1710.SHF,AG1711.SHF,AG1712.SHF,AG1801.SHF,AG1802.SHF,AG1803.SHF,AG1804.SHF,AG1805.SHF,AG1806.SHF,AG1807.SHF,AG1808.SHF,AG1809.SHF,AG1810.SHF,AG1811.SHF,AG1812.SHF,AG1901.SHF,AG1902.SHF,AG1903.SHF,AG1904.SHF
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.0,94.0,48.0,70.0,96.0,635390.0,0.0,2.0,14.0,0.0,2.0,1084.0,,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0,194.0,52.0,2.0,114.0,486620.0,0.0,0.0,24.0,0.0,14.0,1044.0,,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0,168.0,18.0,30.0,76.0,374334.0,6.0,132.0,18.0,0.0,10.0,594.0,,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,178.0,16.0,22.0,188.0,573016.0,2.0,0.0,2.0,4.0,2.0,758.0,,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.0,314.0,172.0,88.0,312.0,572730.0,16.0,2.0,18.0,0.0,10.0,964.0,,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776.0,106.0,48.0,110.0,470.0,595792.0,4.0,30.0,12.0,0.0,0.0,2576.0,,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,154.0,20.0,0.0,108.0,224568.0,2.0,0.0,2.0,0.0,0.0,694.0,,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340.0,32.0,50.0,2.0,196.0,735862.0,128.0,6.0,12.0,0.0,0.0,1964.0,,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,96.0,6.0,0.0,422.0,589950.0,10.0,2.0,6.0,2.0,0.0,2594.0,,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,224.0,0.0,12.0,298.0,703100.0,2.0,6.0,12.0,0.0,0.0,2254.0,,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816.0,216.0,100.0,90.0,66.0,478496.0,16.0,12.0,24.0,0.0,0.0,2096.0,,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,72.0,48.0,42.0,162.0,490692.0,14.0,12.0,2.0,0.0,0.0,1706.0,,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0,120.0,154.0,12.0,106.0,599530.0,56.0,16.0,54.0,10.0,0.0,3342.0,,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,88.0,52.0,0.0,144.0,681992.0,10.0,0.0,34.0,12.0,6.0,4872.0,,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.0,116.0,0.0,0.0,166.0,510994.0,46.0,10.0,10.0,4.0,112.0,2652.0,,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.0,284.0,206.0,0.0,286.0,658596.0,6.0,0.0,46.0,18.0,0.0,2768.0,,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,68.0,20.0,152.0,505562.0,0.0,4.0,10.0,2.0,2.0,3176.0,0.0,,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,6.0,8.0,342.0,751404.0,0.0,2.0,12.0,20.0,0.0,2796.0,6.0,,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,62.0,0.0,252.0,572116.0,10.0,14.0,58.0,0.0,2.0,3192.0,0.0,,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,12.0,18.0,188.0,468122.0,4.0,0.0,20.0,4.0,0.0,2102.0,0.0,,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0,12.0,82.0,30.0,549726.0,8.0,8.0,8.0,4.0,0.0,1614.0,0.0,,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,6.0,22.0,86.0,303432.0,8.0,16.0,0.0,0.0,0.0,2142.0,0.0,,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,104.0,16.0,244.0,446408.0,316.0,14.0,14.0,6.0,0.0,4036.0,4.0,,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,8.0,4.0,278.0,396474.0,38.0,0.0,2.0,16.0,6.0,3158.0,0.0,,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,12.0,6.0,84.0,221832.0,10.0,0.0,0.0,2.0,0.0,2560.0,0.0,,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.0,304.0,12.0,94.0,514068.0,8.0,10.0,26.0,0.0,0.0,4596.0,2.0,,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0,680.0,376.0,198.0,369010.0,4.0,0.0,2.0,2.0,0.0,5394.0,0.0,,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,32.0,18.0,108.0,428594.0,18.0,8.0,18.0,2.0,0.0,4298.0,4.0,,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,48.0,62.0,220.0,423838.0,4.0,0.0,10.0,4.0,0.0,4172.0,4.0,,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,396.0,110.0,430.0,424812.0,38.0,22.0,16.0,8.0,0.0,4764.0,6.0,,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0,1128.0,72.0,592.0,870748.0,2.0,16.0,30.0,14.0,84.0,8560.0,0.0,,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,1438.0,112.0,198.0,482742.0,6.0,22.0,10.0,2.0,2.0,5430.0,0.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.0,1262.0,76.0,368.0,686428.0,16.0,2.0,4.0,4.0,4.0,10124.0,2.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.0,68.0,192.0,563782.0,40.0,2.0,10.0,4.0,8.0,8136.0,2.0,22.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0,280.0,114.0,449998.0,2.0,6.0,12.0,2.0,0.0,5206.0,8.0,6.0,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,300.0,92.0,357236.0,20.0,4.0,22.0,0.0,8.0,5284.0,4.0,2.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,758.0,114.0,516520.0,90.0,16.0,10.0,6.0,0.0,7368.0,10.0,22.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.0,62.0,134.0,461768.0,80.0,4.0,40.0,0.0,0.0,5718.0,8.0,4.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0,274.0,98.0,559492.0,4.0,0.0,26.0,2.0,0.0,5506.0,38.0,4.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,318.0,666.0,885082.0,42.0,12.0,126.0,0.0,0.0,13670.0,18.0,18.0,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,166.0,146.0,580022.0,0.0,8.0,46.0,2.0,4.0,8514.0,12.0,6.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,314.0,222.0,351914.0,4.0,10.0,24.0,8.0,0.0,4700.0,10.0,28.0,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0,104.0,60.0,460762.0,4.0,2.0,18.0,0.0,0.0,7738.0,32.0,8.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,22.0,114.0,352324.0,4.0,4.0,8.0,0.0,0.0,5260.0,2.0,4.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.0,94.0,592.0,804376.0,110.0,34.0,84.0,14.0,14.0,19496.0,66.0,6.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,94.0,524.0,396936.0,10.0,6.0,32.0,0.0,0.0,14362.0,8.0,0.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,58.0,490.0,242448.0,76.0,0.0,18.0,4.0,32.0,8958.0,12.0,14.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,172.0,136.0,437032.0,98.0,0.0,38.0,0.0,2.0,16228.0,10.0,0.0,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,90.0,284.0,507642.0,44.0,0.0,68.0,10.0,22.0,18958.0,28.0,232.0,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,66.0,236.0,509184.0,84.0,0.0,64.0,10.0,62.0,17966.0,12.0,14.0,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,266.0,643614.0,82.0,10.0,70.0,4.0,28.0,17776.0,18.0,4.0,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,206.0,305228.0,82.0,6.0,12.0,6.0,8.0,16650.0,264.0,116.0,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,402.0,510.0,301014.0,20.0,4.0,64.0,0.0,0.0,13226.0,16.0,2.0,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,564.0,557384.0,102.0,2.0,70.0,20.0,12.0,26664.0,42.0,26.0,8.0,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,104.0,336574.0,10.0,0.0,8.0,0.0,0.0,11266.0,0.0,4.0,8.0,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.0,102.0,229576.0,22.0,4.0,96.0,4.0,0.0,12554.0,4.0,4.0,16.0,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,142.0,239832.0,48.0,12.0,48.0,2.0,2.0,13184.0,168.0,4.0,6.0,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,480.0,445152.0,4.0,8.0,38.0,8.0,0.0,14298.0,40.0,50.0,18.0,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,22.0,231072.0,16.0,0.0,38.0,0.0,4.0,9446.0,12.0,2.0,0.0,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,38.0,347564.0,4.0,4.0,234.0,12.0,0.0,15902.0,592.0,22.0,84.0,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,118.0,408914.0,12.0,14.0,252.0,36.0,4.0,19744.0,30.0,6.0,2.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,268.0,352282.0,8.0,4.0,36.0,18.0,2.0,19352.0,18.0,26.0,6.0,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,90.0,395714.0,46.0,0.0,52.0,2.0,0.0,16924.0,28.0,4.0,10.0,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,210.0,299836.0,32.0,6.0,0.0,4.0,0.0,13766.0,16.0,10.0,0.0,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,54.0,422030.0,36.0,4.0,16.0,4.0,12.0,17922.0,28.0,4.0,6.0,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,28.0,165778.0,6.0,2.0,40.0,0.0,2.0,12654.0,22.0,2.0,34.0,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,92.0,279152.0,2.0,0.0,62.0,0.0,4.0,16152.0,10.0,0.0,20.0,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,200.0,656318.0,66.0,8.0,104.0,20.0,18.0,65390.0,82.0,6.0,32.0,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,164.0,634978.0,44.0,66.0,96.0,34.0,64.0,43534.0,50.0,20.0,46.0,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.0,22.0,331990.0,92.0,0.0,28.0,4.0,38.0,29474.0,168.0,6.0,14.0,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.0,28.0,579366.0,20.0,18.0,72.0,4.0,4.0,50782.0,42.0,6.0,20.0,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,50.0,415164.0,4.0,42.0,656.0,4.0,0.0,30062.0,12.0,10.0,12.0,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,8.0,297474.0,8.0,2.0,152.0,0.0,2.0,24958.0,22.0,14.0,38.0,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,72.0,432558.0,30.0,30.0,178.0,2.0,0.0,43192.0,66.0,4.0,0.0,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,331134.0,4.0,2.0,94.0,2.0,2.0,38454.0,216.0,6.0,0.0,0.0,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,544872.0,20.0,2.0,58.0,2.0,8.0,63418.0,80.0,0.0,6.0,4.0,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,309030.0,16.0,4.0,62.0,4.0,20.0,33602.0,136.0,0.0,6.0,18.0,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,506174.0,0.0,10.0,38.0,6.0,12.0,48424.0,74.0,10.0,16.0,8.0,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,473280.0,2.0,30.0,70.0,14.0,2.0,77474.0,30.0,22.0,6.0,10.0,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0,310932.0,0.0,20.0,8.0,2.0,24.0,53934.0,8.0,4.0,0.0,2.0,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.0,339500.0,4.0,6.0,34.0,4.0,0.0,66640.0,30.0,0.0,8.0,0.0,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,335172.0,36.0,0.0,408.0,2.0,0.0,55116.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,280996.0,18.0,2.0,106.0,0.0,0.0,71858.0,22.0,0.0,8.0,6.0,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,222902.0,12.0,0.0,48.0,10.0,10.0,113288.0,254.0,2.0,0.0,12.0,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,209404.0,28.0,2.0,110.0,64.0,2.0,92900.0,50.0,8.0,32.0,4.0,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,548280.0,100.0,30.0,310.0,78.0,10.0,288458.0,280.0,16.0,48.0,62.0,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.0,359334.0,26.0,70.0,3014.0,38.0,18.0,200984.0,86.0,0.0,20.0,46.0,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,247094.0,6.0,54.0,150.0,12.0,6.0,153738.0,38.0,4.0,18.0,18.0,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.0,176252.0,0.0,22.0,90.0,0.0,0.0,153882.0,68.0,12.0,0.0,8.0,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,190642.0,50.0,56.0,310.0,28.0,18.0,198064.0,98.0,2.0,2.0,22.0,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,134170.0,106.0,16.0,478.0,12.0,32.0,269422.0,56.0,4.0,0.0,4.0,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,98460.0,154.0,10.0,418.0,2.0,2.0,295202.0,66.0,6.0,22.0,6.0,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,82356.0,14.0,54.0,180.0,120.0,14.0,301552.0,12.0,2.0,16.0,4.0,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86434.0,56.0,98.0,298.0,18.0,20.0,313340.0,54.0,6.0,2.0,16.0,4.0,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67284.0,46.0,16.0,162.0,34.0,8.0,303816.0,26.0,0.0,6.0,6.0,2.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63282.0,138.0,60.0,606.0,22.0,76.0,395786.0,56.0,4.0,18.0,2.0,4.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51642.0,46.0,50.0,124.0,4.0,124.0,417590.0,98.0,6.0,0.0,10.0,2.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50668.0,44.0,22.0,272.0,14.0,4.0,342078.0,110.0,8.0,10.0,0.0,6.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49684.0,102.0,42.0,628.0,18.0,26.0,370502.0,34.0,4.0,24.0,2.0,2.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48768.0,92.0,46.0,108.0,16.0,24.0,415476.0,28.0,0.0,0.0,0.0,2.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32216.0,164.0,2.0,268.0,22.0,48.0,336014.0,40.0,0.0,2.0,0.0,10.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27070.0,18.0,2.0,426.0,6.0,2.0,205222.0,30.0,0.0,0.0,0.0,22.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20214.0,52.0,14.0,136.0,6.0,10.0,197482.0,46.0,0.0,0.0,20.0,16.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17116.0,174.0,10.0,136.0,8.0,170.0,370088.0,38.0,0.0,12.0,12.0,0.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10312.0,134.0,92.0,178.0,0.0,10.0,339768.0,8.0,0.0,2.0,2.0,2.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16416.0,582.0,30.0,176.0,6.0,4.0,536224.0,32.0,2.0,0.0,4.0,8.0,,,,,,,,,,,
