,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF,BU1810.SHF,WSet: quota exceeded.
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,874.0,1000870.0,34.0,16.0,541802.0,,,3580.0,,,8.0,,,142.0,,,54.0,,,186.0,,,214.0,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,422.0,508408.0,0.0,4.0,406936.0,,,2222.0,,,22.0,,,224.0,,,40.0,,,4.0,,,0.0,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,810.0,411808.0,0.0,2.0,520164.0,,,2978.0,,,14.0,,,92.0,,,52.0,,,10.0,,,0.0,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,566.0,379174.0,2.0,48.0,918234.0,,,2292.0,,,2.0,,,162.0,,,100.0,,,0.0,,,0.0,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,764.0,581896.0,18.0,46.0,1755004.0,,,15202.0,,,44.0,,,382.0,,,154.0,,,154.0,,,16.0,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164.0,271634.0,6.0,12.0,1457028.0,,,5964.0,,,4.0,,,112.0,,,92.0,,,52.0,,,4.0,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,246.0,567290.0,58.0,162.0,2814634.0,,,19858.0,,,38.0,,,176.0,,,202.0,,,182.0,,,22.0,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190.0,240212.0,34.0,4.0,2114392.0,,,8104.0,,,12.0,,,88.0,,,58.0,,,52.0,,,12.0,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218.0,157314.0,78.0,6.0,1790988.0,,,10234.0,,,6.0,,,168.0,,,26.0,,,28.0,,,2.0,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,219506.0,26.0,2.0,2313410.0,14.0,,13280.0,,,14.0,,,204.0,,,522.0,,,402.0,,,26.0,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.0,278644.0,28.0,84.0,3509740.0,6.0,,16914.0,,,18.0,,,400.0,,,238.0,,,132.0,,,12.0,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,303052.0,22.0,160.0,4386232.0,228.0,,26584.0,,,10.0,,,472.0,,,562.0,,,90.0,,,16.0,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,297504.0,46.0,30.0,4605280.0,400.0,,35960.0,,,10.0,,,1326.0,,,224.0,,,200.0,,,18.0,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.0,337092.0,36.0,30.0,5332934.0,334.0,,35336.0,,,0.0,,,1116.0,,,586.0,,,170.0,,,14.0,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,233278.0,62.0,18.0,5143508.0,332.0,,35302.0,,,22.0,,,442.0,,,458.0,,,208.0,,,14.0,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,170820.0,16.0,28.0,3083122.0,236.0,,37260.0,,,12.0,,,422.0,,,118.0,,,68.0,,,0.0,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,168644.0,324.0,8.0,4182762.0,90.0,,32270.0,,,20.0,,,304.0,,,196.0,,,88.0,,,4.0,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,116394.0,40.0,1266.0,3514638.0,302.0,,31586.0,,,4.0,,,698.0,,,168.0,,,80.0,,,4.0,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,94910.0,10.0,36.0,2101698.0,136.0,,22258.0,,,16.0,,,282.0,,,62.0,,,4.0,,,0.0,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,73816.0,12.0,24.0,1492678.0,56.0,,23840.0,,,4.0,,,508.0,,,52.0,,,0.0,,,2.0,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,45680.0,0.0,26.0,1336884.0,6.0,,16474.0,,,26.0,,,330.0,,,164.0,,,24.0,,,8.0,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,34132.0,8.0,476.0,1331200.0,6.0,,13816.0,,,0.0,,,632.0,,,116.0,,,50.0,,,0.0,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,61604.0,6.0,42.0,1935576.0,84.0,,26130.0,,,12.0,,,720.0,,,78.0,,,32.0,,,4.0,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0,51750.0,4.0,50.0,1707024.0,0.0,,44206.0,,,6.0,,,754.0,,,264.0,,,28.0,,,34.0,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,48330.0,0.0,82.0,1423906.0,200.0,,20030.0,,,0.0,,,1326.0,,,46.0,,,36.0,,,42.0,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,51172.0,26.0,10.0,1658412.0,110.0,,19014.0,,,0.0,,,574.0,,,78.0,,,32.0,,,24.0,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,36042.0,46.0,24.0,1627936.0,28.0,,22034.0,,,0.0,,,372.0,,,110.0,,,68.0,,,20.0,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38348.0,38.0,20.0,2105406.0,12.0,,27012.0,,,0.0,,,196.0,,,48.0,,,28.0,,,12.0,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,19694.0,34.0,8.0,1667746.0,70.0,,24360.0,,,0.0,,,220.0,,,82.0,,,32.0,,,8.0,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24260.0,4.0,24.0,1705364.0,82.0,4.0,26842.0,,,0.0,,,516.0,,,44.0,,,16.0,,,10.0,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24062.0,112.0,168.0,1793446.0,6.0,0.0,35084.0,,,12.0,,,392.0,,,18.0,,,32.0,,,20.0,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24580.0,48.0,34.0,1864300.0,30.0,8.0,34654.0,,,12.0,,,304.0,,,42.0,,,78.0,,,2.0,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35468.0,76.0,32.0,1466336.0,394.0,0.0,36514.0,,,0.0,,,328.0,,,36.0,,,30.0,,,4.0,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35586.0,30.0,26.0,1765104.0,52.0,0.0,41574.0,,,20.0,,,904.0,,,60.0,,,80.0,,,22.0,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18618.0,2.0,26.0,1405162.0,0.0,4.0,34860.0,,,22.0,,,1064.0,,,158.0,,,88.0,,,84.0,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13740.0,40.0,68.0,1190562.0,12.0,0.0,38694.0,,,0.0,,,392.0,,,46.0,,,170.0,,,50.0,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16202.0,60.0,8.0,1266334.0,46.0,0.0,28150.0,,,0.0,,,1688.0,,,48.0,,,94.0,,,254.0,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17016.0,30.0,28.0,1437378.0,10.0,0.0,40574.0,,,4.0,,,310.0,,,38.0,,,60.0,,,94.0,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10722.0,6.0,10.0,1042176.0,24.0,28.0,37280.0,,,2.0,,,272.0,,,34.0,,,54.0,,,88.0,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8984.0,22.0,26.0,1087928.0,14.0,6.0,25696.0,,,16.0,,,234.0,,,22.0,,,18.0,,,4.0,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8180.0,12.0,6.0,1342288.0,80.0,6.0,35496.0,,,4.0,,,132.0,,,10.0,,,24.0,,,24.0,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126.0,14.0,10.0,841390.0,44.0,0.0,29868.0,,,2.0,,,184.0,,,38.0,,,122.0,,,16.0,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.0,8.0,18.0,765912.0,8.0,0.0,29068.0,,,0.0,,,126.0,,,64.0,,,40.0,,,4.0,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8104.0,12.0,18.0,946152.0,18.0,0.0,45292.0,,,14.0,,,818.0,,,72.0,,,82.0,,,50.0,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.0,14.0,2.0,888074.0,4.0,0.0,36282.0,,,8.0,,,230.0,,,62.0,,,50.0,,,66.0,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158.0,36.0,8.0,651898.0,0.0,0.0,30950.0,,,0.0,,,588.0,,,54.0,,,34.0,,,24.0,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0,20.0,122.0,549430.0,2.0,0.0,33398.0,,,28.0,,,178.0,,,42.0,,,40.0,,,38.0,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,24.0,38.0,1063158.0,36.0,0.0,58446.0,,,60.0,,,452.0,,,484.0,,,152.0,,,56.0,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,12.0,6.0,871700.0,2.0,0.0,59120.0,,,86.0,,,156.0,,,32.0,,,38.0,,,14.0,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,24.0,749784.0,2.0,0.0,44730.0,,,96.0,,,222.0,,,64.0,,,52.0,,,18.0,,,40.0,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,891420.0,0.0,0.0,69798.0,,,20.0,,,532.0,,,70.0,,,58.0,,,32.0,,,24.0,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,54.0,1139642.0,12.0,0.0,76010.0,,,46.0,,,1092.0,,,68.0,,,128.0,,,20.0,,,36.0,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,865556.0,0.0,0.0,64238.0,,,54.0,,,506.0,,,76.0,,,190.0,,,64.0,,,58.0,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,18.0,1025850.0,36.0,0.0,52830.0,,,0.0,,,816.0,,,26.0,,,76.0,,,42.0,,,56.0,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,26.0,1046456.0,8.0,0.0,53864.0,,,30.0,,,250.0,,,18.0,,,48.0,,,4.0,,,46.0,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1441306.0,18.0,4.0,100970.0,,,74.0,,,904.0,,,46.0,,,136.0,,,104.0,,,58.0,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,952414.0,6.0,0.0,69798.0,,,10.0,,,296.0,,,36.0,,,50.0,,,32.0,,,16.0,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,60.0,1157080.0,4.0,0.0,90290.0,,,40.0,,,426.0,,,18.0,,,62.0,,,32.0,,,60.0,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,678.0,1727864.0,36.0,0.0,129070.0,,,54.0,,,354.0,,,44.0,,,122.0,,,68.0,,,58.0,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,66.0,1459324.0,48.0,0.0,204220.0,,,30.0,,,476.0,,,96.0,,,112.0,,,114.0,,,100.0,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,34.0,1054538.0,100.0,0.0,181040.0,,,118.0,,,706.0,,,126.0,,,36.0,,,12.0,,,38.0,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,1881130.0,126.0,32.0,280080.0,,,84.0,,,584.0,,,122.0,,,84.0,,,28.0,,,72.0,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,32.0,1702278.0,152.0,18.0,326870.0,,,52.0,,,794.0,,,264.0,,,174.0,,,26.0,,,42.0,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,22.0,1570612.0,336.0,0.0,251274.0,,,94.0,,,1778.0,,,252.0,,,224.0,,,30.0,,,46.0,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,936470.0,278.0,16.0,161614.0,,,130.0,,,678.0,,,116.0,,,84.0,,,10.0,,,32.0,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,1035238.0,32.0,2.0,202486.0,,,190.0,,,996.0,,,52.0,,,102.0,,,14.0,,,20.0,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,785728.0,8.0,0.0,143372.0,,,62.0,,,644.0,,,8.0,,,30.0,,,4.0,,,26.0,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,886348.0,14.0,6.0,167750.0,,,10.0,,,614.0,,,48.0,,,26.0,,,10.0,,,38.0,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,8.0,1084318.0,166.0,0.0,221100.0,,,94.0,,,1054.0,,,60.0,,,56.0,,,24.0,,,20.0,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,430.0,1426486.0,126.0,2.0,331994.0,,,90.0,,,1232.0,,,62.0,,,76.0,,,10.0,,,106.0,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,903458.0,76.0,4.0,204034.0,,,6.0,,,938.0,,,166.0,,,22.0,,,24.0,,,70.0,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,961494.0,768.0,4.0,249028.0,34.0,,42.0,,,1156.0,,,164.0,,,38.0,,,4.0,,,50.0,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,672526.0,36.0,20.0,169570.0,138.0,,34.0,,,1292.0,,,38.0,,,34.0,,,2.0,,,24.0,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,626018.0,4.0,6.0,162828.0,818.0,,34.0,,,1104.0,,,34.0,,,10.0,,,2.0,,,0.0,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,862816.0,56.0,0.0,232216.0,98.0,,18.0,,,1982.0,,,68.0,,,6.0,,,8.0,,,22.0,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,710992.0,10.0,2.0,205552.0,52.0,,34.0,,,510.0,,,52.0,,,14.0,,,2.0,,,42.0,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,691634.0,194.0,2.0,250918.0,72.0,,18.0,,,1474.0,,,76.0,,,44.0,,,14.0,,,40.0,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,844882.0,72.0,8.0,283844.0,540.0,,198.0,,,860.0,,,52.0,,,98.0,,,8.0,,,28.0,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,1051170.0,264.0,20.0,385396.0,906.0,,32.0,,,4476.0,,,144.0,,,142.0,,,8.0,,,6.0,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,793662.0,6.0,0.0,339692.0,452.0,,10.0,,,1926.0,,,46.0,,,36.0,,,16.0,,,14.0,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1102928.0,112.0,10.0,405762.0,4866.0,,178.0,,,2974.0,,,98.0,,,350.0,,,20.0,,,74.0,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,616854.0,48.0,2.0,317318.0,1740.0,,50.0,,,2174.0,,,78.0,,,274.0,,,8.0,,,22.0,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,543788.0,62.0,2.0,375188.0,1398.0,,18.0,,,2542.0,,,44.0,,,28.0,,,2.0,,,16.0,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,455280.0,18.0,0.0,464428.0,1066.0,,38.0,,,1864.0,,,50.0,,,50.0,,,12.0,,,50.0,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,381552.0,60.0,0.0,727214.0,866.0,,4.0,,,1664.0,,,46.0,,,76.0,,,8.0,,,24.0,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,255684.0,124.0,10.0,673230.0,822.0,,32.0,,,1372.0,,,8.0,,,100.0,,,0.0,,,14.0,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,226590.0,150.0,24.0,1067934.0,1356.0,,20.0,,,4098.0,,,36.0,,,84.0,,,4.0,,,10.0,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,125652.0,68.0,18.0,777870.0,916.0,,26.0,,,2198.0,,,38.0,,,86.0,,,0.0,,,0.0,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,88024.0,184.0,18.0,820452.0,688.0,,18.0,,,2986.0,,,42.0,,,36.0,,,6.0,,,4.0,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,86792.0,58.0,0.0,893488.0,1020.0,,4.0,,,3518.0,,,92.0,,,18.0,,,0.0,,,8.0,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78314.0,48.0,0.0,887836.0,1092.0,,16.0,,,4174.0,,,52.0,,,26.0,,,4.0,,,6.0,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76498.0,80.0,40.0,934236.0,1148.0,,2.0,,,9084.0,,,78.0,,,16.0,,,8.0,,,12.0,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77480.0,180.0,16.0,894626.0,1138.0,0.0,12.0,,,2680.0,,,24.0,,,26.0,,,4.0,,,10.0,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72432.0,252.0,72.0,800096.0,1094.0,0.0,18.0,,,5984.0,,,32.0,,,16.0,,,22.0,,,8.0,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90166.0,228.0,44.0,1036706.0,1936.0,0.0,68.0,,,5752.0,,,42.0,,,78.0,,,10.0,,,12.0,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81338.0,248.0,12.0,1212006.0,2450.0,12.0,28.0,,,10648.0,,,50.0,,,30.0,,,6.0,,,24.0,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58236.0,476.0,16.0,1181930.0,9044.0,6.0,22.0,,,5358.0,,,46.0,,,14.0,,,12.0,,,18.0,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37284.0,78.0,288.0,857706.0,1708.0,8.0,76.0,,,7918.0,,,322.0,,,76.0,,,8.0,,,12.0,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39620.0,116.0,2.0,669334.0,1508.0,10.0,14.0,,,9804.0,,,148.0,,,66.0,,,6.0,,,16.0,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48294.0,242.0,52.0,1250470.0,2592.0,2.0,32.0,,,15036.0,,,218.0,,,70.0,,,10.0,,,50.0,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19836.0,132.0,0.0,803374.0,1828.0,0.0,6.0,,,6210.0,,,28.0,,,26.0,,,4.0,,,18.0,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24998.0,100.0,10.0,829294.0,3304.0,0.0,6.0,,,10808.0,,,58.0,,,72.0,,,2.0,,,18.0,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29058.0,188.0,6.0,672114.0,1478.0,0.0,44.0,,,14118.0,,,52.0,,,56.0,,,8.0,,,68.0,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40672.0,300.0,16.0,977742.0,2228.0,0.0,36.0,,,17604.0,,,92.0,,,52.0,,,18.0,,,40.0,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10886.0,80.0,42.0,758924.0,2384.0,0.0,28.0,,,12164.0,,,16.0,,,20.0,,,0.0,,,36.0,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5942.0,148.0,76.0,756322.0,2220.0,0.0,4.0,,,14090.0,,,6.0,,,16.0,,,2.0,,,52.0,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7534.0,84.0,4.0,811734.0,2008.0,6.0,40.0,,,10532.0,,,14.0,,,8.0,,,2.0,,,28.0,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164.0,126.0,50.0,814770.0,2944.0,0.0,34.0,,,8018.0,,,54.0,,,24.0,,,6.0,,,54.0,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4474.0,108.0,28.0,684980.0,4154.0,2.0,10.0,,,10832.0,,,44.0,,,24.0,,,6.0,,,30.0,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6888.0,78.0,38.0,854042.0,2968.0,0.0,46.0,,,16964.0,,,40.0,,,82.0,,,10.0,,,66.0,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7448.0,214.0,118.0,584228.0,3032.0,6.0,6.0,,,9646.0,,,10.0,,,2.0,,,2.0,,,6.0,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15966.0,710.0,360.0,1304586.0,8180.0,0.0,54.0,,,18698.0,,,64.0,,,100.0,,,40.0,,,84.0,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832.0,420.0,66.0,758430.0,3080.0,0.0,14.0,,,12328.0,,,30.0,,,66.0,,,8.0,,,78.0,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.0,246.0,94.0,711978.0,2282.0,0.0,42.0,,,13758.0,,,32.0,,,46.0,,,0.0,,,36.0,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.0,60.0,4.0,413636.0,4086.0,2.0,4.0,,,9802.0,,,26.0,,,120.0,,,4.0,,,30.0,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,4.0,603340.0,3464.0,2.0,6.0,,,12480.0,,,40.0,,,204.0,,,2.0,,,30.0,108.0,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.0,38.0,745628.0,3666.0,18.0,92.0,,,20212.0,,,94.0,,,154.0,,,0.0,,,12.0,30.0,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,50.0,1073962.0,3226.0,8.0,96.0,,,28640.0,,,100.0,,,100.0,,,2.0,,,26.0,60.0,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,48.0,1092494.0,3674.0,4.0,88.0,,,19638.0,,,72.0,,,98.0,,,4.0,,,56.0,78.0,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,102.0,717356.0,3762.0,6.0,34.0,,,12684.0,,,48.0,,,110.0,,,6.0,,,18.0,114.0,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,48.0,863472.0,4218.0,10.0,30.0,,,24684.0,,,176.0,,,146.0,,,4.0,,,42.0,34.0,,,,,,,,,,
