,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172554.0,38.0,1171256.0,18.0,72702.0,34.0,10.0,0.0,1766.0,12.0,6.0,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169732.0,104.0,1347636.0,28.0,73328.0,182.0,4.0,4.0,1002.0,22.0,2.0,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101530.0,20.0,1204770.0,40.0,63196.0,28.0,0.0,0.0,706.0,6.0,0.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,67626.0,0.0,1102936.0,16.0,56546.0,8.0,0.0,0.0,714.0,8.0,4.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64286.0,80.0,816064.0,0.0,70738.0,12.0,0.0,0.0,972.0,0.0,0.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56442.0,18.0,1370952.0,16.0,90326.0,122.0,10.0,0.0,1436.0,10.0,0.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36928.0,42.0,1267790.0,34.0,87678.0,92.0,12.0,0.0,2254.0,0.0,2.0,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40974.0,270.0,1769138.0,14.0,132286.0,58.0,12.0,4.0,2092.0,2.0,0.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47488.0,,1708386.0,12.0,130226.0,48.0,4.0,,2554.0,34.0,22.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23680.0,2.0,1389812.0,8.0,119598.0,190.0,5640.0,0.0,3000.0,4.0,4.0,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24888.0,36.0,1400604.0,12.0,121942.0,86.0,6216.0,6.0,2904.0,0.0,2.0,0.0
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27124.0,34.0,1738750.0,20.0,153732.0,222.0,7590.0,4.0,3022.0,4.0,6.0,0.0
