,J1109.DCE,J1110.DCE,J1111.DCE,J1112.DCE,J1201.DCE,J1202.DCE,J1203.DCE,J1204.DCE,J1205.DCE,J1206.DCE,J1207.DCE,J1208.DCE,J1209.DCE,J1210.DCE,J1211.DCE,J1212.DCE,J1301.DCE,J1302.DCE,J1303.DCE,J1304.DCE,J1305.DCE,J1306.DCE,J1307.DCE,J1308.DCE,J1309.DCE,J1310.DCE,J1311.DCE,J1312.DCE,J1401.DCE,J1402.DCE,J1403.DCE,J1404.DCE,J1405.DCE,J1406.DCE,J1407.DCE,J1408.DCE,J1409.DCE,J1410.DCE,J1411.DCE,J1412.DCE,J1501.DCE,J1502.DCE,J1503.DCE,J1504.DCE,J1505.DCE,J1506.DCE,J1507.DCE,J1508.DCE,J1509.DCE,J1510.DCE,J1511.DCE,J1512.DCE,J1601.DCE,J1602.DCE,J1603.DCE,J1604.DCE,J1605.DCE,J1606.DCE,J1607.DCE,J1608.DCE,J1609.DCE,J1610.DCE,J1611.DCE,J1612.DCE,J1701.DCE,J1702.DCE,J1703.DCE,J1704.DCE,J1705.DCE,J1706.DCE,J1707.DCE,J1708.DCE,J1709.DCE,J1710.DCE,J1711.DCE,J1712.DCE,J1801.DCE,J1802.DCE,J1803.DCE,J1804.DCE,J1805.DCE,J1806.DCE,J1807.DCE,J1808.DCE,J1809.DCE,J1810.DCE,J1811.DCE,J1812.DCE,J1901.DCE,J1902.DCE,J1903.DCE
2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,0.0,10.0,10.0,345292.0,8.0,2.0,0.0,7568.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,10.0,357916.0,48.0,4.0,14.0,8514.0,0.0,4.0,2.0,44.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,26.0,397318.0,12.0,0.0,4.0,11312.0,0.0,18.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,341012.0,6.0,0.0,0.0,7088.0,0.0,2.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,267446.0,4.0,0.0,0.0,6098.0,0.0,0.0,0.0,140.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,456336.0,16.0,0.0,8.0,8908.0,0.0,4.0,0.0,98.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,4.0,310386.0,16.0,8.0,12.0,7214.0,0.0,0.0,0.0,96.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,10.0,265398.0,2.0,0.0,0.0,6368.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,254106.0,2.0,0.0,82.0,6160.0,0.0,0.0,0.0,62.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,10.0,415874.0,4.0,0.0,2.0,9244.0,0.0,0.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,16.0,222262.0,2.0,0.0,6.0,5026.0,0.0,0.0,2.0,36.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,0.0,210462.0,8.0,6.0,8.0,4982.0,0.0,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,146094.0,0.0,4.0,2.0,3888.0,0.0,0.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,127278.0,2.0,2.0,4.0,4018.0,0.0,10.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,113390.0,54.0,2.0,4.0,4288.0,0.0,2.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,2.0,216284.0,18.0,8.0,18.0,7148.0,0.0,2.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,157788.0,102.0,4.0,4.0,4272.0,2.0,6.0,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,138904.0,18.0,2.0,0.0,5174.0,2.0,0.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,144646.0,4.0,2.0,0.0,5646.0,0.0,4.0,4.0,40.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,20.0,217938.0,8.0,6.0,6.0,8388.0,0.0,6.0,0.0,58.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,12.0,125236.0,0.0,0.0,0.0,4240.0,0.0,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,0.0,2.0,141184.0,6.0,0.0,2.0,3538.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,135318.0,2.0,0.0,4.0,4100.0,0.0,4.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,117668.0,2.0,2.0,4.0,4112.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,136150.0,12.0,0.0,10.0,6822.0,0.0,0.0,0.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,140836.0,6.0,0.0,6.0,5520.0,0.0,0.0,4.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,104932.0,2.0,8.0,2.0,5026.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,166312.0,4.0,0.0,2.0,6144.0,0.0,0.0,0.0,68.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,223542.0,10.0,0.0,8.0,10124.0,0.0,0.0,0.0,136.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,145968.0,14.0,2.0,2.0,8796.0,0.0,6.0,0.0,86.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,147912.0,20.0,20.0,10.0,15448.0,0.0,6.0,2.0,224.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,128546.0,18.0,12.0,64.0,16554.0,6.0,6.0,0.0,272.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,105104.0,6.0,42.0,76.0,18590.0,14.0,2.0,0.0,240.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,147144.0,4.0,12.0,40.0,21074.0,0.0,0.0,0.0,302.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,139662.0,16.0,8.0,16.0,18502.0,4.0,0.0,0.0,278.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,127582.0,4.0,2.0,0.0,17390.0,0.0,0.0,0.0,274.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,108978.0,0.0,32.0,2.0,12292.0,2.0,0.0,6.0,106.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,91410.0,10.0,2.0,8.0,10088.0,2.0,0.0,0.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,82046.0,4.0,0.0,0.0,8444.0,0.0,2.0,2.0,92.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,175222.0,4.0,10.0,10.0,22870.0,4.0,0.0,0.0,318.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,156162.0,4.0,30.0,0.0,20750.0,0.0,0.0,0.0,382.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,108734.0,4.0,6.0,6.0,14046.0,0.0,0.0,0.0,138.0,0.0,,,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,94468.0,8.0,8.0,0.0,12042.0,0.0,0.0,0.0,54.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,143814.0,28.0,18.0,2.0,22084.0,0.0,2.0,0.0,226.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,141684.0,34.0,66.0,22.0,22954.0,2.0,0.0,0.0,248.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,83526.0,6.0,4.0,20.0,12166.0,0.0,0.0,0.0,96.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,146858.0,4.0,4.0,4.0,20100.0,0.0,2.0,0.0,272.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,166518.0,0.0,10.0,26.0,20002.0,0.0,0.0,0.0,314.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,232178.0,10.0,2.0,12.0,24514.0,0.0,0.0,0.0,258.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156564.0,2.0,20.0,6.0,13204.0,0.0,2.0,0.0,188.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189102.0,2.0,4.0,12.0,23562.0,0.0,0.0,0.0,260.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136332.0,4.0,0.0,2.0,21296.0,0.0,0.0,0.0,278.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127836.0,6.0,4.0,12.0,18344.0,0.0,0.0,0.0,186.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173308.0,4.0,14.0,22.0,39724.0,4.0,0.0,0.0,168.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123686.0,0.0,0.0,14.0,50304.0,0.0,0.0,0.0,330.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93798.0,14.0,6.0,18.0,37312.0,0.0,0.0,0.0,210.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,123546.0,10.0,0.0,94.0,58000.0,10.0,0.0,2.0,190.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130994.0,0.0,0.0,12.0,63432.0,0.0,2.0,0.0,176.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155648.0,16.0,4.0,22.0,104440.0,0.0,0.0,2.0,338.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,245238.0,38.0,28.0,30.0,122018.0,0.0,32.0,0.0,638.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,266810.0,0.0,16.0,10.0,106626.0,0.0,2.0,0.0,304.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193144.0,0.0,4.0,4.0,115542.0,0.0,0.0,0.0,464.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,170730.0,0.0,26.0,0.0,106754.0,0.0,0.0,0.0,354.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150056.0,4.0,14.0,6.0,166454.0,4.0,0.0,0.0,570.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121862.0,0.0,6.0,20.0,233808.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63564.0,0.0,2.0,22.0,268540.0,8.0,0.0,0.0,1224.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39442.0,0.0,0.0,48.0,366798.0,2.0,0.0,4.0,1002.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978.0,0.0,0.0,0.0,225996.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25050.0,12.0,0.0,6.0,263504.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10286.0,8.0,0.0,4.0,211022.0,0.0,2.0,0.0,642.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12102.0,4.0,0.0,0.0,177506.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22356.0,2.0,0.0,4.0,380282.0,0.0,6.0,26.0,2486.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8508.0,0.0,0.0,0.0,254432.0,0.0,0.0,2.0,1128.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7852.0,12.0,0.0,0.0,290904.0,10.0,2.0,0.0,1082.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10224.0,0.0,4.0,0.0,229468.0,0.0,0.0,6.0,1148.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18922.0,2.0,2.0,0.0,457264.0,0.0,16.0,0.0,2810.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.0,0.0,34.0,28.0,378990.0,0.0,0.0,0.0,2170.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.0,2.0,6.0,0.0,421136.0,108.0,0.0,0.0,1120.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,0.0,2.0,0.0,379544.0,0.0,0.0,0.0,4598.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,0.0,68.0,0.0,241746.0,0.0,0.0,0.0,1912.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,0.0,2.0,4.0,504102.0,0.0,0.0,0.0,3416.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.0,10.0,0.0,0.0,389740.0,4.0,2.0,0.0,2484.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,2.0,0.0,8.0,449970.0,0.0,2.0,0.0,3360.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,8.0,0.0,4.0,471580.0,0.0,0.0,0.0,3914.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,2.0,10.0,460354.0,20.0,0.0,8.0,3414.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,6.0,10.0,0.0,277882.0,0.0,12.0,0.0,2174.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,204600.0,0.0,0.0,0.0,1738.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,8.0,316944.0,0.0,2.0,0.0,2832.0,0.0,2.0,0.0,72.0,,,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,384114.0,2.0,4.0,0.0,3134.0,0.0,2.0,0.0,200.0,,,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,449508.0,0.0,0.0,0.0,5208.0,0.0,0.0,2.0,214.0,,,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,338680.0,0.0,0.0,0.0,2882.0,0.0,0.0,0.0,126.0,,,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,339014.0,0.0,0.0,0.0,3108.0,0.0,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,66.0,331064.0,0.0,0.0,0.0,4146.0,0.0,4.0,0.0,80.0,,,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,270218.0,0.0,0.0,0.0,2230.0,0.0,0.0,0.0,38.0,,,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,4.0,394498.0,2.0,0.0,0.0,6190.0,0.0,0.0,0.0,116.0,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,263716.0,0.0,0.0,0.0,3284.0,0.0,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,8.0,236860.0,0.0,2.0,0.0,4342.0,0.0,0.0,0.0,62.0,,,,,,,,,,,,,,,,,,
