,SM1411.CZC,SM1412.CZC,SM1501.CZC,SM1502.CZC,SM1503.CZC,SM1504.CZC,SM1505.CZC,SM1506.CZC,SM1507.CZC,SM1508.CZC,SM1509.CZC,SM1510.CZC,SM1511.CZC,SM1512.CZC,SM1601.CZC,SM1602.CZC,SM1603.CZC,SM1604.CZC,SM1605.CZC,SM1606.CZC,SM607.CZC,SM608.CZC,SM609.CZC,SM610.CZC,SM611.CZC,SM612.CZC,SM701.CZC,SM702.CZC,SM703.CZC,SM704.CZC,SM705.CZC,SM706.CZC,SM707.CZC,SM708.CZC,SM709.CZC,SM710.CZC,SM711.CZC,SM712.CZC,SM801.CZC,SM802.CZC,SM803.CZC,SM804.CZC,SM805.CZC,SM806.CZC,SM807.CZC,SM808.CZC,SM809.CZC,SM810.CZC,SM811.CZC,SM812.CZC,SM901.CZC,SM902.CZC,SM903.CZC,SM904.CZC
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11072.0,0.0,0.0,0.0,99042.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16728.0,0.0,0.0,0.0,133700.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12304.0,0.0,0.0,0.0,203636.0,0.0,0.0,0.0,572.0,2.0,2.0,0.0,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14282.0,0.0,0.0,0.0,139486.0,0.0,0.0,0.0,382.0,4.0,0.0,0.0,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.0,0.0,0.0,0.0,118350.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,0.0,0.0,0.0,174744.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0,0.0,0.0,0.0,188696.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,0.0,0.0,0.0,142378.0,0.0,0.0,0.0,346.0,0.0,2.0,0.0,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.0,0.0,0.0,0.0,99130.0,0.0,0.0,0.0,230.0,0.0,0.0,4.0,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.0,0.0,0.0,0.0,111178.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.0,0.0,0.0,0.0,103588.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.0,0.0,0.0,0.0,128234.0,0.0,0.0,0.0,268.0,0.0,0.0,4.0,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786.0,0.0,0.0,0.0,191546.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,0.0,0.0,0.0,169790.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,182082.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,42.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,127572.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,30.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,184804.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,120.0,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,191658.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,6.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,201780.0,0.0,0.0,0.0,734.0,0.0,0.0,0.0,28.0,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,271998.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0,50.0,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,175550.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,12.0,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,161008.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,20.0,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,154550.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,22.0,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,158000.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,8.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,162762.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,8.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,120432.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,6.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,126612.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,6.0,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,112252.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,6.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,186702.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,12.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,164836.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,4.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,193930.0,0.0,0.0,0.0,692.0,0.0,0.0,0.0,32.0,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,153254.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,8.0,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,114572.0,0.0,2.0,0.0,354.0,0.0,0.0,0.0,4.0,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,114900.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,20.0,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,86634.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,18.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,190970.0,0.0,0.0,0.0,1062.0,0.0,0.0,0.0,12.0,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,61200.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,134120.0,0.0,0.0,0.0,1222.0,0.0,0.0,0.0,14.0,0.0,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,123034.0,0.0,0.0,0.0,1246.0,0.0,0.0,0.0,2.0,0.0,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,84114.0,0.0,0.0,0.0,536.0,40.0,0.0,0.0,48.0,0.0,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,164288.0,0.0,0.0,0.0,1140.0,58.0,0.0,0.0,18.0,0.0,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,142318.0,0.0,0.0,0.0,1764.0,40.0,0.0,0.0,20.0,0.0,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,120108.0,0.0,0.0,0.0,1570.0,0.0,0.0,0.0,18.0,0.0,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,164234.0,0.0,0.0,0.0,2358.0,2.0,0.0,0.0,188.0,0.0,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,138886.0,0.0,0.0,0.0,1632.0,2.0,0.0,0.0,78.0,0.0,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,260334.0,0.0,0.0,0.0,2966.0,4.0,0.0,0.0,58.0,0.0,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,163608.0,0.0,0.0,0.0,2030.0,12.0,0.0,0.0,94.0,0.0,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,299032.0,0.0,0.0,0.0,4406.0,70.0,0.0,0.0,138.0,0.0,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,231584.0,0.0,0.0,0.0,2474.0,0.0,0.0,0.0,70.0,0.0,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,155768.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,228.0,0.0,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,265860.0,0.0,0.0,0.0,4232.0,0.0,0.0,0.0,50.0,0.0,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181408.0,0.0,0.0,0.0,2978.0,0.0,0.0,0.0,76.0,0.0,0.0,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129670.0,0.0,0.0,0.0,1870.0,0.0,0.0,0.0,72.0,0.0,0.0,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173338.0,0.0,0.0,0.0,3552.0,0.0,0.0,0.0,56.0,0.0,0.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,305930.0,0.0,0.0,0.0,11288.0,0.0,0.0,0.0,174.0,0.0,0.0,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133910.0,0.0,10.0,0.0,5500.0,0.0,0.0,0.0,106.0,0.0,0.0,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,104270.0,0.0,0.0,0.0,4986.0,0.0,0.0,0.0,48.0,0.0,0.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,307226.0,0.0,0.0,0.0,8606.0,4.0,0.0,0.0,140.0,0.0,0.0,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124792.0,0.0,0.0,0.0,4818.0,0.0,0.0,0.0,104.0,0.0,0.0,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186856.0,0.0,0.0,0.0,6008.0,0.0,0.0,0.0,62.0,0.0,0.0,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147000.0,0.0,0.0,0.0,4786.0,0.0,0.0,0.0,36.0,0.0,0.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137606.0,0.0,0.0,0.0,6664.0,0.0,0.0,0.0,96.0,0.0,0.0,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184166.0,0.0,0.0,0.0,12428.0,0.0,0.0,0.0,122.0,0.0,0.0,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128188.0,0.0,0.0,0.0,11270.0,0.0,0.0,0.0,28.0,0.0,0.0,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89188.0,0.0,0.0,0.0,10066.0,40.0,0.0,0.0,64.0,0.0,0.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132758.0,0.0,0.0,0.0,8808.0,40.0,0.0,0.0,66.0,0.0,0.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,73226.0,0.0,0.0,0.0,9292.0,40.0,0.0,0.0,128.0,0.0,0.0,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95656.0,0.0,0.0,0.0,14036.0,0.0,0.0,0.0,470.0,0.0,0.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,113502.0,0.0,0.0,0.0,13954.0,0.0,0.0,0.0,126.0,0.0,0.0,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,12052.0,0.0,,0.0,186.0,0.0,0.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,284752.0,0.0,,,,0.0,0.0,0.0,442.0,0.0,0.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86234.0,0.0,0.0,0.0,21458.0,0.0,0.0,0.0,112.0,0.0,0.0,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177128.0,0.0,0.0,0.0,30916.0,0.0,0.0,0.0,302.0,0.0,0.0,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91362.0,0.0,0.0,0.0,28560.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71628.0,0.0,0.0,0.0,29382.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101450.0,0.0,0.0,0.0,34356.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0
